Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,volatility
2025-05-01 00:00:00-04:00,592.0800170898438,592.9500122070312,570.5,572.2100219726562,31159000,0.0,0.0,0.042276907054018764,0.02645215000093055
2025-05-02 00:00:00-04:00,583.4600219726562,604.3400268554688,578.3300170898438,597.02001953125,24739300,0.0,0.0,0.04335820171947158,0.028328600873440878
2025-05-05 00:00:00-04:00,591.219970703125,603.2100219726562,588.0499877929688,599.27001953125,13887700,0.0,0.0,0.0037687178426053514,0.027082224701410685
2025-05-06 00:00:00-04:00,592.530029296875,596.030029296875,586.5800170898438,587.3099975585938,10600700,0.0,0.0,-0.019957651113618913,0.027179771387936105
2025-05-07 00:00:00-04:00,590.3599853515625,603.0800170898438,586.6699829101562,596.8099975585938,13139100,0.0,0.0,0.01617544404061033,0.02380689154260876
2025-05-08 00:00:00-04:00,606.2899780273438,611.2999877929688,596.6199951171875,598.010009765625,14622800,0.0,0.0,0.0020107106314239953,0.02365726564409799
2025-05-09 00:00:00-04:00,603.719970703125,606.969970703125,591.7100219726562,592.489990234375,10427300,0.0,0.0,-0.009230647382329704,0.020691661024240925
2025-05-12 00:00:00-04:00,630.9199829101562,640.3900146484375,621.030029296875,639.4299926757812,21965100,0.0,0.0,0.07922497124860772,0.026702308998814536
2025-05-13 00:00:00-04:00,645.5399780273438,660.9199829101562,642.8300170898438,656.030029296875,18570800,0.0,0.0,0.025960678747064536,0.026071741327392834
2025-05-14 00:00:00-04:00,661.2100219726562,662.6699829101562,654.3099975585938,659.3599853515625,12348200,0.0,0.0,0.005075920165204195,0.026152132180965862
2025-05-15 00:00:00-04:00,654.280029296875,657.3099975585938,638.5800170898438,643.8800048828125,14341800,0.0,0.0,-0.023477282232248653,0.027902861411065356
2025-05-16 00:00:00-04:00,637.9600219726562,640.4400024414062,626.1500244140625,640.3400268554688,18519000,0.0,0.0,-0.005497884699786626,0.02823663290352504
2025-05-19 00:00:00-04:00,628.25,643.0,627.7999877929688,640.4299926757812,9592400,0.0,0.0,0.00014049694933837564,0.028389037141401258
2025-05-20 00:00:00-04:00,636.010009765625,639.3499755859375,632.260009765625,637.0999755859375,6743500,0.0,0.0,-0.0051996582420048565,0.028158334437407517
2025-05-21 00:00:00-04:00,631.7899780273438,646.6099853515625,630.1699829101562,635.5,11464600,0.0,0.0,-0.00251134146484,0.02685093333590227
2025-05-22 00:00:00-04:00,634.0499877929688,643.25,630.7100219726562,636.5700073242188,8228400,0.0,0.0,0.0016837251364574257,0.024846338558628153
2025-05-23 00:00:00-04:00,624.0,632.4500122070312,622.6500244140625,627.0599975585938,8454100,0.0,0.0,-0.014939456236085835,0.0254068315612749
2025-05-27 00:00:00-04:00,635.4099731445312,643.0800170898438,632.75,642.3200073242188,9508400,0.0,0.0,0.024335804907087866,0.02501142335132146
2025-05-28 00:00:00-04:00,642.5999755859375,650.8800048828125,642.5499877929688,643.5800170898438,8885900,0.0,0.0,0.0019616542397207226,0.024885221738303685
2025-05-29 00:00:00-04:00,651.64501953125,653.3200073242188,643.0599975585938,644.52001953125,2258329,0.0,0.0,0.0014605836359817825,0.024891896975935836
