lag_0,lag_1,lag_2,Ticker
0.04545335598164048,0.007360899229606658,-0.007633007024343091,AAPL
0.005831891719383793,-0.013958143743308948,-0.005004260116455829,AMZN
0.01734562568176653,-0.01912676282109937,-0.019055060520856655,GOOG
0.08769568656713013,-0.04779581932366404,-0.022671580753664777,META
0.03280190108357614,-0.008927007258127562,-0.025987244933093036,MSFT
-0.02639288402860145,-0.044805048486663446,-0.01654197744424747,NVDA
0.049786890064706935,0.0003928544192093597,0.0175435966812667,TSLA
