date,avg_sentiment,daily_return
2009-04-27,0.0,-0.024390255026470076
2009-04-29,0.0,0.016056181130168712
2009-05-22,0.0,-0.0035317707316866453
2009-05-27,0.2340909090909091,-0.010324532460466607
2009-05-29,0.06818181818181818,0.021515824464240385
2009-06-01,0.0,0.02441360669137005
2009-06-02,0.0,0.0
2009-06-05,0.08333333333333333,0.014200616904526342
2009-06-08,0.21818181818181817,-0.004065047654426501
2009-06-09,0.0,0.0013605754051493335
2009-06-15,0.0,0.0038577005093105576
2009-06-16,0.7333333333333334,0.0012809857620741383
2009-06-19,0.0,0.024255306162732637
2009-06-22,1.0,-0.03282089813854816
2009-06-30,0.325,-0.0037720096515354573
2009-07-07,0.0,-0.02887931268365429
2009-07-08,0.0,0.0013315037009589137
2009-07-10,0.0,-0.0022282149384661443
2009-07-14,0.0,-0.005165688086501641
2009-07-15,0.0,0.043704032981696894
2009-07-16,0.0,0.013266985227617045
2009-07-17,0.0,-0.006137463799202658
2009-07-21,0.22857142857142862,0.012229891099182266
2009-07-24,0.0,-0.0825508117014796
2009-07-27,0.041490299823633156,-0.014498939937146349
2009-07-30,0.0,0.00042017769758007084
2009-08-03,0.25,0.013180249145788192
2009-08-04,-0.08571428571428572,-0.002517812259105079
2009-08-06,0.023760932944606416,-0.014699722357002343
2009-08-07,0.07361481944556478,0.004262591021834794
2009-08-10,0.07145897981074972,-0.005942249270880384
2009-08-11,0.11328914141414141,-0.012382618043664584
2009-08-12,0.042135676040751226,0.01729362474674856
2009-08-13,0.08783723231879914,0.003824910750596322
2009-08-17,0.12082858421466017,-0.01857325977789892
2009-08-18,0.11666666666666665,0.01419354510563653
2009-08-19,0.06666666666666667,0.0029686045398944483
2009-08-21,0.11607142857142858,0.031263192595393896
2009-08-24,-0.009764309764309757,0.00942234918779472
2009-08-25,0.039930792891319206,0.0
2009-08-26,0.06621212121212121,-0.0036526036857656985
2009-08-27,0.10115384615384615,0.005702700665901617
2009-08-28,-0.12052380952380952,-0.00040503153768833844
2009-08-31,-0.003789983164983167,-0.0012155869641222727
2009-09-01,-0.006083654000320671,-0.02636915328962719
2009-09-02,0.06647241647241647,-0.005833307902018414
2009-09-03,0.04574074074074074,0.010477786823338997
2009-09-04,0.0702,0.021153057485318927
2009-09-08,0.06645250827603769,0.008123430088276429
2009-09-09,0.0029143475572046998,-0.0016115636047752124
2009-09-10,0.05383766233766234,0.008878099566520747
2009-09-11,0.026949598021026592,-0.005599975585937611
2009-09-14,0.060927305845338633,0.005631511915174636
2009-09-15,0.06309577652861235,0.008000030517578027
2009-09-16,0.12268257575757575,0.0
2009-09-17,0.04654829545454545,0.003968193297365197
2009-09-18,0.07385732323232323,-0.0015809885132374024
2009-09-21,0.08819109461966605,0.0015834919958936933
2009-09-22,0.12844155844155844,0.018577123908156024
2009-09-23,0.10443646996278574,-0.00232834195673981
2009-09-24,0.07998106060606061,0.008945992134393732
2009-09-25,0.005480895915678524,-0.015034745141389805
2009-09-28,0.03068764568764569,0.010958931311409126
2009-09-29,0.11577060931899642,-0.003097170884333922
2009-09-30,0.13530776515151516,-0.0011650752095344608
2009-10-01,0.024132231404958678,-0.03265941582477949
2009-10-02,0.102,0.0032154311255849777
2009-10-05,0.09905560231949122,-0.012820501064172096
2009-10-06,0.03728911135161135,0.019074725338693366
2009-10-07,0.052842712842712844,-0.000398256815561715
2009-10-08,0.10995714285714285,0.022709150843082337
2009-10-09,0.12956228956228955,-0.0046747502484122405
2009-10-12,0.08844251336898397,0.006653623536996278
2009-10-13,0.15631794131794133,0.003499228421097289
2009-10-14,0.22184684684684686,0.005811686231462554
2009-10-15,0.10030388207471541,0.028890601943379668
2009-10-16,0.056363636363636366,-0.007862189879097925
2009-10-19,0.033952922077922075,-0.005282995835790283
2009-10-20,0.05586115391200137,0.00037937134485166446
2009-10-21,0.07848581973581974,0.007963560022349991
2009-10-22,0.07622119633838384,0.0003762313359874092
2009-10-23,0.13872256681958176,0.0537796275656135
2009-10-26,0.07748785120108649,0.02355459802389981
2009-10-27,0.0311763468013468,-0.0031380806007749174
2009-10-28,0.03630494130494131,-0.019937030142779588
2009-10-29,0.14429699537750384,0.007137717784561959
2009-10-30,0.10998840254395809,-0.017363564246660967
2009-11-02,0.039314296814296816,0.005409290335609551
2009-11-03,0.038103609353609354,-0.012553747656263159
2009-11-04,0.07465909090909091,0.019251680569480456
2009-11-05,0.07195385092581354,0.014611541525855642
2009-11-06,0.09135802469135802,0.0017562748723261024
2009-11-09,0.12371129970139871,0.016479639053671447
2009-11-10,0.042760007482229696,0.0006899088624210403
2009-11-11,0.07365530303030303,0.00379181694187114
2009-11-12,0.13886285776573545,0.00824175014427908
2009-11-13,0.08723601999375197,0.009196135722144616
2009-11-16,0.07912953060011885,-0.0030374028953205068
2009-11-17,0.08721955580651232,0.015572074144075687
2009-11-18,0.09709942834942836,0.0036666870117185724
2009-11-19,0.07745238646002005,-0.010959811259273144
2009-11-20,0.08828731762065095,-0.005372728130387805
2009-11-23,0.112313868164932,0.01080350053199064
2009-11-24,0.10584637964774951,-0.0010020269241939328
2009-11-25,0.10553636363636362,-0.004012000417818351
2009-11-27,0.11386980267794221,-0.01913399075713873
2009-11-30,0.10314009807065362,0.006502414049365912
2009-12-01,0.12223373975667554,0.020401237150041274
2009-12-02,0.11493775624728006,-0.007664096650521812
2009-12-03,0.10280211931727085,0.0016789535227568209
2009-12-04,0.08883253876924763,0.005028482028626158
2009-12-07,0.1617727407168401,-0.006337512662110356
2009-12-08,0.11335091420534457,-0.007385069283044388
