date,avg_sentiment,daily_return,rolling_corr
2012-12-13,0.05569277543379023,0.023930378870117952,
2012-12-14,0.03885775697031916,-0.050637404984623324,
2012-12-17,0.07459597923479834,-0.0022379510308682127,
2012-12-18,0.03568769902711509,0.03588781624196846,
2012-12-19,0.03709906951286261,-0.010826389280851778,
2012-12-20,0.04618924598187271,-0.0018241239452349012,
2012-12-21,0.07322149064467501,-0.04020469140828664,
2012-12-24,0.09277499372608068,0.025514092553474033,
2012-12-26,0.045986773565248905,-0.015595992258983338,
2012-12-27,0.06960932017284477,-0.017351979926433003,
2012-12-28,0.08568483314860126,-0.005374256957722423,
2012-12-31,0.06937967335694609,0.027402585719899397,
2013-01-02,0.054426088617265084,0.05184068810143372,
2013-01-03,0.04409900265508232,-0.008214269365583116,
2013-01-04,0.04893182214610787,0.03564997316524687,
2013-01-07,0.04687207683438839,0.022948534150194932,
2013-01-08,0.03358016300072375,-0.0122365944737588,
2013-01-09,0.04108168558168558,0.05264971489206771,
2013-01-10,0.04369806912664056,0.02321016936682141,
2013-01-11,0.06736680522086926,0.01341853311602148,
2013-01-14,0.0508348970601935,-0.02427486024852643,
2013-01-15,0.03963605838605839,-0.027463662698436697,
2013-01-16,0.01991484472576909,-0.00830564773527065,
2013-01-17,0.041128520172637816,0.009715209530072322,
2013-01-18,0.04456395202020202,-0.0159256652938482,
2013-01-22,0.04892182284606527,0.03607551248580254,
2013-01-23,0.046079903209746385,0.0029287391450882883,
2013-01-24,0.026489722345105556,0.008436087977168105,
2013-01-25,0.06636128074526432,0.01480054674872866,
2013-01-28,0.03675434409274714,0.02948637533862386,0.03533925438500966
2013-01-29,0.03588961680611878,-0.05174007520839263,0.08476612433519463
2013-01-30,0.022963159493630408,0.014615097181237324,0.021750286107411552
2013-01-31,0.030977783790283788,-0.008322670639780538,0.055408452546540386
2013-02-01,0.05865194648346822,-0.04034861260394218,0.051796056245848265
2013-02-04,0.03822555326844542,-0.054490378635334125,0.0800923721257729
2013-02-05,0.02373836498836499,0.018854456342548342,0.04768522737439767
2013-02-06,0.03249510932818265,0.014315637435393658,0.11669811313159952
2013-02-07,0.03747567416233443,-0.013769350397089486,0.06021769872028805
2013-02-08,0.0318922842505609,-0.0034904147574595923,0.06805468984635145
2013-02-11,0.057660320921391034,-0.010157583745300514,0.09933986948969811
2013-02-12,0.019627757488152677,-0.031493254863418474,0.2124360816243025
2013-02-13,0.0405367877426701,0.01972959414033526,0.1593852595495168
2013-02-14,0.02060570357929192,0.021139382150251018,0.051516566672479745
2013-02-15,0.02836834471370554,-0.006315800181606379,0.0634937397441718
2013-02-19,0.05610890388850915,0.02153956980667071,0.06520478273886383
2013-02-20,0.03597734296511055,-0.016246153326829993,0.05400068194488483
2013-02-21,0.02132507232691056,-0.041461645670640146,0.11354417904025726
2013-02-22,0.05636343323843324,-0.005498589519916552,0.10381417860615375
2013-02-25,0.055841334000279685,0.0051603870743766045,0.1072700677866861
2013-02-26,0.031855918233422785,0.004400400801995774,0.05332375289441289
2013-02-27,0.024476920213221585,-0.01898497853240433,0.10283114431574779
2013-02-28,0.03425607375777733,0.014142134309566456,0.10223650775301904
2013-03-01,0.04333222884912746,0.019449566482403924,0.10570925739858966
2013-03-04,0.030201882192540556,-0.002159876594958643,0.1013817247447427
2013-03-05,0.045436550560550557,-0.007214966109124865,0.10777905341879708
2013-03-06,0.061741591195062395,-0.002543593519616749,0.06180777405266263
2013-03-07,0.03009717918187864,0.04116572420253717,0.015470315680341983
2013-03-08,0.07864662445254551,-0.021693521374684388,-0.044660671467812094
2013-03-11,0.03883274189480787,0.006437779365870755,-0.09760893882335223
2013-03-12,0.04582626305192677,-0.011016328097591455,-0.09832710605224255
2013-03-13,0.05533147510357455,-0.026949335323610213,-0.1584635229226604
2013-03-14,0.0349180336846371,-0.0014770682530058643,-0.12997113651427092
2013-03-15,0.06587801231212084,-0.014423124400602894,-0.15399407277649943
2013-03-18,0.04034532730606737,-0.0060037467055295,-0.0923715101025646
2013-03-19,0.04606486925400406,0.0022649855213587866,-0.11758474239220906
2013-03-20,0.02905910857082732,-0.0259886495870717,-0.03420550568948601
